DocId;Nom du professionnel;Partenaires;Activité du professionnel;Ville;Code postal du professionnel;Site Web;Adresse;Téléphone;Email de l'établissement;questionnaire_de_satisfaction;coordonnees_geographiques;region;departement
;Camping Le Pré des laveuses;Camping Qualité|DGE Auvergne Rhone-Alpes;Camping;COURNON-D'AUVERGNE;63800;http://www.campinglepredeslaveuses.com;Rue des Laveuses;04 73 84 81 30;camping@cournon-auvergne.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt100425;45.745834, 3.177363;Auvergne-Rhône-Alpes;Puy-de-Dôme
;Office Municipal de Tourisme de Bonifacio;DGE Corse|ADN Tourisme;Office de tourisme;BONIFACIO;20169;http://www.bonifacio.fr/;2 Rue Fred Scamaroni;04.95.73.11.88;info@bonifacio.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt112586;41.387605, 9.15806;Corse;Corse-du-Sud
;Office de Tourisme Communautaire Pyrénées2vallées Aure-Louron;RT OT - UDOTSI Hautes Pyrénées|ADN Tourisme|DGE Occitanie;Office de tourisme;ARREAU;65240;http://www.pyrenees2vallees.com;Château des Nestes;05.62.39.50.00;welcome@pyrenees2vallees.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt120826;42.90579, 0.35818;Occitanie;Hautes-Pyrénées
;Domaine du Roncemay;DGE Bourgogne Franche-Comté|HEADLIGHT CONSULTING|Bourgogne-Franche-Comté Tourisme;Hôtel-restaurant;CHASSY;89110;https://www.roncemay.com;Chassy;0386735050;domaine@roncemay.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt121646;47.847027, 3.348868;Bourgogne-Franche-Comté;Yonne
;The originals Hôtel Clos Sainte Marie;The Originals Human Hotels & Resorts|DGE Bourgogne Franche-Comté|Bourgogne-Franche-Comté Tourisme;Hôtel;NEVERS;58000;https://www.clos-sainte-marie.fr/;25 rue du petit Mouesse;0386719450;contact@clos-sainte-marie.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt121853;46.989522, 3.169213;Bourgogne-Franche-Comté;Nièvre
;Commune de SOUSTONS (océane);DGE Nouvelle-Aquitaine|Landes Attractivité;Lieu de visite;SOUSTONS;40140;https://www.mairie-soustons.fr/;9, Place de l’Eglise BP 88;05 58 41 50 11;contact@mairie-soustons.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt129852;43.749698, -1.348881;Nouvelle-Aquitaine;Landes
;HOTEL LES THEATRES;123 Etoiles de France|DGE Ile-de-France;Hôtel;PARIS;75002;https://www.hotellestheatres.com/;98 RUE DE CLÉRY;0144825082;reservation@hotellestheatres.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt129993;48.869591, 2.351714;Île-de-France;Paris
;Aquabulle;CCI Martinique Délégation Martinique 2|CCI Martinique Délégation Martinique 1|CCI Martinique|DGE Martinique;Sport de nature;MARIN;97290;http://www.aquabulle.com/;Port de Plaisance du Marin;05 96 74 69 69;info.aquabulle@wanadoo.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt133406;;;
;DOMAINE DE L'OREE;Yelloh Village|DGE Pays de la Loire;Camping;LES SABLES-D'OLONNE;85180;https://www.yellohvillage.fr/camping/domaine_de_l_oree;13, Route des amis de la nature;02 51 33 10 59;info@yellohvillage-domainedeloree.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt136779;46.508563, -1.741088;Pays de la Loire;Vendée
;LA ROCHE POSAY;DGE Nouvelle-Aquitaine|Yelloh Village;Camping;LA ROCHE-POSAY;86270;https://www.larocheposay-vacances.com;Le Riveau, Route de Lesigny;05 49 86 21 23;info@larocheposay-vacances.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt136783;46.799037, 0.809605;Nouvelle-Aquitaine;Vienne
;HOTEL LE REGIS;CCI Auvergne-Rhône-Alpes|DGE Auvergne Rhone-Alpes|CCI Puy de Dome;Hôtel-restaurant;MONT-DORE;63240;https://www.hotel-regis-mont-dore.com/;10 avenue Georges Clémenceau;0473650295;hotelleregis63240@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt148840;45.571994, 2.811605;Auvergne-Rhône-Alpes;Puy-de-Dôme
;Musée Fernand LEGER André MARE;CCI Ouest Normandie Délégation Orne|NORMANDIE QUALITE TOURISME|DGE Normandie;Lieu de visite;ARGENTAN;61200;http://www.musee-fernand-leger-andre-mare.fr/;6 rue de l'hôtel de ville;0233165597;musee-leger-mare@argentan.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt153463;48.744431, -0.01819;Normandie;Orne
;PELLA ROCA, Cabane & Spa;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Chambre d'hôtes;LABASTIDE-DE-PENNE;82240;https://www.pella-roca.com/;LIEU DIT LIMOUGNE;09.54.46.28.28;contact@pella-roca.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt156136;44.263298, 1.586529;Occitanie;Tarn-et-Garonne
;OT Destination Ile de Ré - BIT Rivedoux Plage;DGE Nouvelle-Aquitaine|ADN Tourisme|Charentes Tourisme;Office de tourisme;RIVEDOUX-PLAGE;17940;http://www.iledere.com;104 rue du Comte d'Hastrel;0546090055;tourisme@iledere.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt156227;46.159245, -1.276499;Nouvelle-Aquitaine;Charente-Maritime
;OT Destination Ile de Ré - BIT Le Bois Plage;DGE Nouvelle-Aquitaine|ADN Tourisme|Charentes Tourisme;Office de tourisme;LE BOIS-PLAGE-EN-RE;17580;http://www.iledere.com;87 rue des Barjottes;0546090055;tourisme@iledere.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt156244;46.184152, -1.392021;Nouvelle-Aquitaine;Charente-Maritime
;Diamant Les Bains;CCI Martinique Délégation Martinique 2|CCI Martinique Délégation Martinique 1|CCI Martinique|DGE Martinique;Hôtel-restaurant;DIAMANT;97223;http://www.diamantlesbains.fr/;92 rue Justin Roc Rond Point du Nèg Mawon;05 96 76 40 14;contact@diamantlesbains.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt156650;14.480896, -61.023209;Martinique;Martinique
;OT Ile d'Oléron Bassin de Marennes - BIT Dolus;DGE Nouvelle-Aquitaine|ADN Tourisme|Charentes Tourisme;Office de tourisme;DOLUS-D'OLERON;17550;http://www.ile-oleron-marennes.com;Parvis St André;05.46.85.65.23;accueil@marennes-oleron.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt157440;45.911028, -1.263888;Nouvelle-Aquitaine;Charente-Maritime
;Office De Tourisme Intercommunal Landes Atlantique Sud - BIT de Moliets;DGE Nouvelle-Aquitaine|Landes Attractivité|ADN Tourisme|RT OT - MONA;Office de tourisme;MOLIETS-ET-MAA;40660;https://www.landesatlantiquesud.com;20 rue du Général Caunègre;05 58 48 56 58;moliets@landesatlantiquesud.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt158340;43.848754, -1.358452;Nouvelle-Aquitaine;Landes
;Château de Montsoreau-Musée d’Art Contemporain;DGE Pays de la Loire|ADT Anjou;Lieu de visite;MONTSOREAU;49730;https://www.chateau-montsoreau.com;Passage du Marquis de Geoffre;+33 (0)2.41.67.12.60;contact@chateau-montsoreau.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt158695;47.215694, 0.061521;Pays de la Loire;Maine-et-Loire
115282;Camping Au Port Punay;DGE Nouvelle-Aquitaine|Charentes Tourisme;Camping;CHATELAILLON-PLAGE;17340;http://www.camping-port-punay.com;1 Allée Bernard Moreau - Les Boucholeurs;+33 5 17 81 00 00;contact@camping-port-punay.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115282;46.055164, -1.083379;Nouvelle-Aquitaine;Charente-Maritime
115288;CAMPING BLUE OCEAN;DGE Nouvelle-Aquitaine|CCI Landes;Camping;ONDRES;40440;http://espaceblueocean.com;Avenue de la Plage;0559453140;info@blue-ocean.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115288;43.570181, -1.4647;Nouvelle-Aquitaine;Landes
115601;HOTEL DUPOND SMITH;Autonome|123 Etoiles de France|DGE Ile-de-France;Hôtel;PARIS;75004;http://www.hoteldupondsmith.com;2 rue des Guillemites;0142768899;manager@hoteldupondsmith.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115601;48.857902, 2.357202;Île-de-France;Paris
115690;Office De Tourisme Bourg Cubzaguais;DGE Nouvelle-Aquitaine|ADN Tourisme|RT OT- Gironde tourisme|RT OT - MONA;Office de tourisme;BOURG;33710;http://www.bbte.fr;4 Place de la Libération;05.57.68.31.76;tourismebourg@grand-cubzaguais.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115690;45.039356, -0.558692;Nouvelle-Aquitaine;Gironde
115802;Le Labyrinthe En-Champ-Thé;Qualité Tourisme  Ile de la Réunion|DGE La Reunion;Lieu de visite;SAINT-JOSEPH;97480;http://www.enchampthe.com;18 rue Emile Mussard - Grand Coude;+262 (0) 692 60 18 88;info@enchampthe.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115802;-21.295973, 55.629384;La Réunion;La Réunion
;UN MAS EN PROVENCE;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Lieu de visite;BELLEGARDE;30127;http://www.mas-provence.fr;Le Mas Neuf Avenue de Felibrige;04.66.01.09.00;contact@mas-provence.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qsdf1708;43.735393, 4.520806;Occitanie;Gard
;CAVE DE GRUISSAN;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Caveaux et points de vente;GRUISSAN;11430;http://www.cavedegruissan.com;1 Boulevard de la Corderie;04.68.49.01.17;contact@cavedegruissan.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20248;43.104936, 3.095047;Occitanie;Aude
;CHATEAU DE FOURQUES;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Caveaux et points de vente;JUVIGNAC;34990;http://www.chateaudefourques.com;Route de Lavérune;04.67.47.90.87;fourques@netcourrier.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20295;43.611192, 3.814361;Occitanie;Hérault
;CHÂTEAU DU GRAND CAUMONT;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Caveaux et points de vente;LEZIGNAN-CORBIERES;11200;http://www.grandcaumont.com;D 261 entre Luc-sur-Orbieu et Ferrals-les-Corbières;04.68.27.10.82;chateau.grand.caumont@wanadoo.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20392;43.19211, 2.77017;Occitanie;Aude
;DOMAINE DES CHRYSOPES;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Caveaux et points de vente;MONTBLANC;34290;http://www.domainedeschrysopes.com;Rue du Petit Verdot;09.72.96.76.01;domainedeschrysopes@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20505;43.396587, 3.36823;Occitanie;Hérault
;DOMAINE DES ROMARINS;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Caveaux et points de vente;DOMAZAN;30390;http://www.domainedesromarins.fr;113 Route d'Estézargues;04.66.57.43.80;contact@domainedesromarins.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20514;43.930343, 4.649118;Occitanie;Gard
;DOMAINE MASSILLAN;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Caveaux et points de vente;LE CRES;34920;https://www.domaine-massillan.fr;D 67, Chemin des Carteirades;04.67.04.46.76;commercial@massillan.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20570;43.667358, 3.926249;Occitanie;Hérault
;LES VIGNERONS D'ALIGNAN DU VENT - CAVEAU DE NEFFIES;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Caveaux et points de vente;NEFFIES;34320;http://cavecooperative.com;28 avenue de la Gare;04.67.24.61.98;julie.delsol@cavecooperative.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20933;43.53062, 3.329127;Occitanie;Hérault
;Hôtel Hélianthe;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Hôtel-restaurant;LOURDES;65100;http://www.hotelhelianthe-lourdes.com;5 Rue Bernadette Soubirous;05.62.94.04.41;hotel-compostelle@wanadoo.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt21213;43.098216, -0.049361;Occitanie;Hautes-Pyrénées
;Au pied du chateau;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Chambre d'hôtes;LOURDES;65100;http://www.chambres-hotes-lourdes.com;49 RUE DU BOURG;06.37.16.68.75;aupiedduchateau.lourdes@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt21215;43.096839, -0.047924;Occitanie;Hautes-Pyrénées
;FLOWER CAMPING LES JARDINS DE KERGAL;DGE Bretagne|Flower Campings;Camping;GUIDEL;56520;https://www.lesjardinsdekergal.com/;Route des plages;02 97 05 98 18;jardins.kergal@wanadoo.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt82497;47.78302, -3.501831;Bretagne;Morbihan
113149;FLOWER CAMPING LE LAC DE LA CHAUSSELIERE;DGE Pays de la Loire|Flower Campings;Camping;LA GUYONNIERE;85600;http://www.flowercampings.com/camping-vendee/camping-du-lac-de-la-chausseliere;Lieu dit La ChausselièreRoute des Herbiers;00 33 (0)2 52 56 03 24;camping@chausseliere.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=113149;46.96665, -1.301291;Pays de la Loire;Vendée
113460;Office De Tourisme De L'Ile-Rousse Balagne;DGE Corse|ADN Tourisme;Office de tourisme;L'ILE-ROUSSE;20220;http://www.balagne-corsica.com/;Avenue Joseph Calizi;04.95.60.04.35;info@ileroussetourisme.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=113460;42.633692, 8.940201;Corse;Haute-Corse
113513;Office de Tourisme et des Congrès du Pays de Manosque;DGE Provence-Alpes-Côte d'Azur|ADN Tourisme|RT OT - FROT PACA;Office de tourisme;GREOUX-LES-BAINS;04800;http://www.greouxlesbains.com;7 Place De L'Hotel De Ville;04.92.78.01.08;f.pilmes@tourisme-dlva.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=113513;43.758182, 5.883648;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence
113697;BRIT HOTEL REIMS LA NEUVILLETTE;BRIT HOTEL|DGE Grand-Est;Hôtel-restaurant;REIMS;51100;http://reims-nord.brit-hotel.fr/;1 rue Bertrand Russel-Neuvillette;03 26 35 05 50;direction.reims@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=113697;49.285064, 4.015099;Grand Est;Marne
113759;Caramels d'Isigny;CCI Caen Normandie|NORMANDIE QUALITE TOURISME|DGE Normandie;Visite d'entreprise;ISIGNY-SUR-MER;14230;http://www.caramels-isigny.com/;Rue du 19 mars 1962 ZA Isypôle;02 31 51 39 89;visite@caramels-isigny.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=113759;49.309149, -1.107682;Normandie;Calvados
113822;Capbreton Surfer;DGE Nouvelle-Aquitaine|Landes Attractivité;Sport de nature;CAPBRETON;40130;http://www.ecole-surf-capbreton.com/;81 avenue de Lattre de Tassigny;05 58 42 84 40;capbreton.surfer@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=113822;43.648984, -1.443006;Nouvelle-Aquitaine;Landes
113927;Jardin botanique contemporain Sothys;DGE Nouvelle-Aquitaine|CDT Correze;Lieu de visite;AURIAC;19220;http://www.lesjardinssothys.fr;10 rue Bernard Mas;0555919689;sylvain.piantanida@sothys.net;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=113927;45.201392, 2.142041;Nouvelle-Aquitaine;Corrèze
113981;Parc ornithologique Les oiseaux du Marais poitevin;DGE Nouvelle-Aquitaine|Direction Tourisme - Département des Deux-Sèvres;Lieu de visite;SAINT-HILAIRE-LA-PALUD;79210;http://www.oiseauxmaraispoitevin.com;Le Petit Buisson;0549260409;oiseauxmaraispoitevin@orange.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=113981;46.275058, -0.722671;Nouvelle-Aquitaine;Deux-Sèvres
114214;Reflets de jardin;DGE  Hauts de France|CRT Hauts de France;Lieu de visite;PENIN;62127;http://www.refletsdejardin.com;6 rue Saint-Roch;06 20 05 30 51 ou 03 21 55 26 96;contact@refletsdejardin.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=114214;50.325242, 2.48694;Hauts-de-France;Pas-de-Calais
114463;MAT ET EAU;DGE Provence-Alpes-Côte d'Azur|CD Alpes Maritimes|Engagement Qualité PACA;Sport de nature;BREIL-SUR-ROYA;06540;https://www.nicerafting.com/;31 Avenue des Combattants;06 81 56 21 56;mat.06540@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=114463;43.94055, 7.516399;Provence-Alpes-Côte d'Azur;Alpes-Maritimes
114614;BRIT HOTEL SALON DE PROVENCE;BRIT HOTEL|DGE Provence-Alpes-Côte d'Azur;Hôtel;SALON-DE-PROVENCE;13300;http://salon-provence.brithotel.fr/;Route de la Garenne;04 90 42 00 05;salon-provence@brithotel.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=114614;43.60269, 5.097327;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône
114624;Ecomusée de Saint Nazaire;DGE Pays de la Loire|LOIRE ATLANTIQUE DEVELOPPEMENT;Ecomusée;SAINT-NAZAIRE;44600;https://www.saint-nazaire-tourisme.com/les-visites/les-sites-de-visite/ecomusee/;Avenue de Saint-Hubert;02 28 54 06 40;contact@saint-nazaire-tourisme.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=114624;47.27354, -2.198209;Pays de la Loire;Loire-Atlantique
114638;Thury Plein Air;CCI Caen Normandie|NORMANDIE QUALITE TOURISME|DGE Normandie;Sport de nature;THURY-HARCOURT;14220;http://www.thurypleinair.fr/;Impasse des Lavandières;02 31 79 40 59;contact@thurypleinair.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=114638;48.988065, -0.482238;Normandie;Calvados
114717;Hôtel Restaurant Tante Arlette;CCI Martinique|DGE Martinique;Hôtel-restaurant;GRAND'RIVIERE;97218;http://www.tantearlette.com;3 rue de Lucy de Fossarieu;+596 (0) 5 96 55 75 75;contact@tantearlette.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=114717;14.873806, -61.179903;Martinique;Martinique
114810;Office de Tourisme d'Oz-en-Oisans;DGE Auvergne Rhone-Alpes|RT OT- Fdot Isere|ADN Tourisme;Office de tourisme;OZ;38114;http://www.oz-en-oisans.com;PLACE DU PIC BLANC;04.76.80.78.01;info@oz-en-oisans.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=114810;45.12803, 6.071255;Auvergne-Rhône-Alpes;Isère
115097;CAMPING VITAMIN';NORMANDIE QUALITE TOURISME|DGE Normandie|CCI Rouen Métropole;Camping;SAINT-AUBIN-SUR-SCIE;76550;http://www.camping-vitamin.com/;865 CHEMIN DES VERTUS;02 35 82 11 11;contact@camping-vitamin.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115097;49.900349, 1.074559;Normandie;Seine-Maritime
115202;LA TABLE DE CASTIGNO;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Restaurant;ASSIGNAN;34360;http://www.chateaucastigno.com;7 Carriera dals Camps;04.67.38.05.50;rita@chateaucastigno.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115202;43.39816, 2.88957;Occitanie;Hérault
115209;VILLAGE VACANCES RIVES DES CORBIERES;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Village de vacances;CARCASSONNE;11000;http://www.rivesdescorbieres.com;22 Rue Antoine Marty;04.68.11.43.00;m.saintmartin@ligue11.org;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115209;43.216313, 2.358453;Occitanie;Aude
78959;MANOIR DU SOLEIL DOR;NORMANDIE QUALITE TOURISME|DGE Normandie|CCI Portes de Normandie;Restaurant;NASSANDRES;27550;http://www.manoirdusoleildor.com;23, côte de Paris - La rivière Thibouville;02 32 44 90 31;lemanoirdusoleildor@orange.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=78959;49.145882, 0.733773;Normandie;Eure
94533;Hôtel de l'Univers;CCI Artois|CCI Hauts de France|DGE  Hauts de France|CRT Hauts de France;Hôtel-restaurant;ARRAS;62000;http://www.hoteluniversarras.com;3-5 Place de la Croix Rouge;03 21 71 34 01;direction@hoteluniversarras.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=94533;50.28921, 2.773318;Hauts-de-France;Pas-de-Calais
84514;Office Intercommunal De Tourisme De Mimizan;DGE Nouvelle-Aquitaine|ADN Tourisme|Landes Attractivité|RT OT - MONA;Office de tourisme;MIMIZAN;40200;http://www.mimizan-tourisme.com;38 Avenue Maurice Martin;05.58.09.11.20;contact@mimizan-tourisme.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=84514;44.213045, -1.292935;Nouvelle-Aquitaine;Landes
84778;OT Rochefort Océan;DGE Nouvelle-Aquitaine|ADN Tourisme|Charentes Tourisme|RT OT - MONA;Office de tourisme;ROCHEFORT;17300;https://www.rochefort-ocean.com;Avenue Sadi Carnot;0546990860;contact@rochefort-ocean.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=84778;45.937454, -0.96457;Nouvelle-Aquitaine;Charente-Maritime
88620;CHATEAU DE LA ROCHE;CCI Lyon|CCI Auvergne-Rhône-Alpes|DGE Auvergne Rhone-Alpes;Lieu de visite;SAINT-PRIEST-LA-ROCHE;42590;http://lechateaudelaroche.fr;Route touristique des Bords de Loire;0477649768;contact@lechateaudelaroche.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=88620;45.902134, 4.096082;Auvergne-Rhône-Alpes;Loire
